scope,cancer,endpoint,repeat,fold,seed,n_total,n_train,n_validation,n_test,class_1_train,class_1_validation,class_1_test,patient_overlap_train_test,feature_candidates,features_selected,feature_selection,selected_features_path,train_path,train_metadata_path,validation_path,validation_metadata_path,test_path,test_metadata_path
per_cancer,HNSCC,extreme_os,3,1,42,244,156,39,49,131,36,43,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_01/test_metadata.csv
per_cancer,HNSCC,extreme_os,3,2,42,244,156,40,48,132,37,41,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_02/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_02/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_02/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_02/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_02/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_02/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_02/test_metadata.csv
per_cancer,HNSCC,extreme_os,3,3,42,244,156,39,49,131,38,41,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_03/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_03/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_03/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_03/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_03/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_03/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_03/test_metadata.csv
per_cancer,HNSCC,extreme_os,3,4,42,244,156,39,49,136,33,41,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_04/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_04/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_04/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_04/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_04/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_04/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_03_fold_04/test_metadata.csv
per_cancer,HNSCC,extreme_os,4,0,42,244,156,39,49,133,35,42,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_00/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_00/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_00/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_00/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_00/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_00/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_00/test_metadata.csv
per_cancer,HNSCC,extreme_os,4,1,42,244,156,39,49,129,38,43,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_01/test_metadata.csv
per_cancer,HNSCC,extreme_os,4,2,42,244,156,40,48,135,34,41,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_02/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_02/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_02/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_02/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_02/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_02/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_02/test_metadata.csv
per_cancer,HNSCC,extreme_os,4,3,42,244,156,39,49,134,34,42,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_03/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_03/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_03/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_03/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_03/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_03/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_03/test_metadata.csv
per_cancer,HNSCC,extreme_os,4,4,42,244,156,39,49,134,34,42,0,294286,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_04/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_04/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_04/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_04/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_04/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_04/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/HNSCC/repeat_04_fold_04/test_metadata.csv
per_cancer,LSCC,extreme_os,0,0,42,222,142,36,44,113,25,32,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_00/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_00/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_00/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_00/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_00/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_00/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_00/test_metadata.csv
per_cancer,LSCC,extreme_os,0,1,42,222,142,36,44,110,28,32,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_01/test_metadata.csv
per_cancer,LSCC,extreme_os,0,2,42,222,142,35,45,109,25,36,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_02/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_02/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_02/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_02/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_02/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_02/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_02/test_metadata.csv
per_cancer,LSCC,extreme_os,0,3,42,222,141,36,45,104,26,40,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_03/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_03/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_03/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_03/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_03/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_03/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_03/test_metadata.csv
per_cancer,LSCC,extreme_os,0,4,42,222,142,36,44,113,27,30,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_04/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_04/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_04/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_04/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_04/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_04/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_00_fold_04/test_metadata.csv
per_cancer,LSCC,extreme_os,1,0,42,222,142,35,45,111,24,35,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_00/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_00/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_00/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_00/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_00/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_00/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_00/test_metadata.csv
per_cancer,LSCC,extreme_os,1,1,42,222,142,36,44,106,27,37,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_01/test_metadata.csv
per_cancer,LSCC,extreme_os,1,2,42,222,142,36,44,113,24,33,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_02/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_02/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_02/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_02/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_02/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_02/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_02/test_metadata.csv
per_cancer,LSCC,extreme_os,1,3,42,222,141,36,45,113,27,30,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_03/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_03/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_03/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_03/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_03/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_03/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_03/test_metadata.csv
per_cancer,LSCC,extreme_os,1,4,42,222,142,36,44,109,26,35,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_04/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_04/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_04/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_04/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_04/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_04/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_01_fold_04/test_metadata.csv
per_cancer,LSCC,extreme_os,2,0,42,222,142,36,44,109,27,34,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_02_fold_00/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_02_fold_00/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_02_fold_00/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_02_fold_00/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_02_fold_00/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_02_fold_00/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_02_fold_00/test_metadata.csv
per_cancer,LSCC,extreme_os,2,1,42,222,142,36,44,111,25,34,0,296979,100,variance ranking fitted on training rows only,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_02_fold_01/selected_features.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_02_fold_01/train.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_02_fold_01/train_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_02_fold_01/validation.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_02_fold_01/validation_metadata.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_02_fold_01/test.csv,/home/prime/Documents/g3/tab-r1/paper/analysis/generated_folds/per_cancer/extreme_os/LSCC/repeat_02_fold_01/test_metadata.csv
